,algorithm,latent_info,initial_S_key,n_samples,kl_divergence,num_edges,num_nodes,edges
198,bma_rr,informed,tan,1600,0.4485652573892553,10,5,"[('APOEAllele', 'ABProtein'), ('APOEAllele', 'Hypometabilism'), ('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('AD', 'ABProtein'), ('AD', 'APOEAllele'), ('AD', 'Hypometabilism')]"
199,bma_rr,informed,tan,2000,0.5518097479507154,10,5,"[('ABProtein', 'CognitiveImpair'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'ABProtein'), ('AD', 'ABProtein'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair')]"
200,bma_rr,informed,tan,2400,0.49122530900793115,10,5,"[('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('AD', 'Hypometabilism')]"
201,bma_rr,informed,tan,2800,0.5223824082557722,10,5,"[('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('Hypometabilism', 'ABProtein'), ('AD', 'ABProtein'), ('AD', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism')]"
202,bma_rr,informed,tan,3200,0.45999581400118267,9,5,"[('ABProtein', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('AD', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism')]"
203,bma_rr,informed,tan,3600,0.5212936403377331,9,5,"[('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('Hypometabilism', 'AD'), ('AD', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism')]"
204,bma_rr,informed,tan,4000,0.4862255005346292,10,5,"[('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('ABProtein', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('AD', 'Hypometabilism'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein')]"
205,bma_rr,informed,tan,4400,0.5035824296078112,10,5,"[('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele'), ('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair')]"
206,bma_rr,informed,tan,4800,0.4827608977218318,10,5,"[('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('AD', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism')]"
207,bma_rr,informed,tan,5200,0.47111759770195905,10,5,"[('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism'), ('AD', 'Hypometabilism')]"
208,bma_rr,informed,tan,5600,0.4875342411380201,9,5,"[('ABProtein', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'AD'), ('Hypometabilism', 'AD'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'AD')]"
209,bma_rr,informed,tan,6000,0.4938216624287624,10,5,"[('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism'), ('AD', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein')]"
210,bma_rr,informed,random,400,0.10560750513497577,10,5,"[('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('APOEAllele', 'AD'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism')]"
211,bma_rr,informed,random,800,0.4959785565988353,10,5,"[('ABProtein', 'AD'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'AD'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'AD'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein')]"
212,bma_rr,informed,random,1200,0.14982075718782598,10,5,"[('ABProtein', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'CognitiveImpair'), ('APOEAllele', 'CognitiveImpair'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'APOEAllele')]"
213,bma_rr,informed,random,1600,0.499817646232499,9,5,"[('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('ABProtein', 'Hypometabilism'), ('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair')]"
214,bma_rr,informed,random,2000,0.49423471006140723,10,5,"[('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair'), ('Hypometabilism', 'CognitiveImpair'), ('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'CognitiveImpair')]"
215,bma_rr,informed,random,2400,0.5147690494396582,10,5,"[('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'Hypometabilism')]"
216,bma_rr,informed,random,2800,0.5923295583772121,9,5,"[('Hypometabilism', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'AD'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('APOEAllele', 'AD'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'Hypometabilism')]"
217,bma_rr,informed,random,3200,0.44646259159291407,8,5,"[('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'ABProtein'), ('CognitiveImpair', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair')]"
218,bma_rr,informed,random,3600,0.44483950127690713,10,5,"[('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'Hypometabilism'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('APOEAllele', 'ABProtein')]"
219,bma_rr,informed,random,4000,0.5021813633381644,10,5,"[('ABProtein', 'AD'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('AD', 'Hypometabilism'), ('CognitiveImpair', 'Hypometabilism'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'AD')]"
220,bma_rr,informed,random,4400,0.4544889556503039,10,5,"[('ABProtein', 'Hypometabilism'), ('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('AD', 'APOEAllele'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'APOEAllele')]"
221,bma_rr,informed,random,4800,0.511534221988803,7,5,"[('CognitiveImpair', 'AD'), ('CognitiveImpair', 'APOEAllele'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('ABProtein', 'AD')]"
222,bma_rr,informed,random,5200,0.48129523786138506,10,5,"[('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'Hypometabilism'), ('Hypometabilism', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'Hypometabilism')]"
223,bma_rr,informed,random,5600,0.5144770390004706,10,5,"[('CognitiveImpair', 'ABProtein'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('AD', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'Hypometabilism')]"
224,bma_rr,informed,random,6000,0.5242571317532514,9,5,"[('AD', 'CognitiveImpair'), ('AD', 'ABProtein'), ('AD', 'APOEAllele'), ('AD', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('Hypometabilism', 'CognitiveImpair')]"
225,tabu,informed,none,400,0.14882040224136595,5,5,"[('AD', 'APOEAllele'), ('Hypometabilism', 'APOEAllele'), ('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism')]"
226,tabu,informed,none,800,0.04679423984896083,5,5,"[('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein')]"
227,tabu,informed,none,1200,0.47609985920835424,5,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('ABProtein', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair')]"
228,tabu,informed,none,1600,0.551167586639434,5,5,"[('AD', 'CognitiveImpair'), ('Hypometabilism', 'APOEAllele'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair')]"
229,tabu,informed,none,2000,0.49452911156786256,5,5,"[('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein')]"
230,tabu,informed,none,2400,0.49676459576659276,5,5,"[('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism')]"
231,tabu,informed,none,2800,0.437393445281441,5,5,"[('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('Hypometabilism', 'APOEAllele')]"
232,tabu,informed,none,3200,0.48725492428603095,5,5,"[('AD', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'AD')]"
233,tabu,informed,none,3600,0.5015497219149171,5,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'APOEAllele'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein')]"
234,tabu,informed,none,4000,0.5070814800647275,5,5,"[('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele')]"
235,tabu,informed,none,4400,0.493709562131679,6,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('ABProtein', 'APOEAllele')]"
236,tabu,informed,none,4800,0.5122788873760977,5,5,"[('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('Hypometabilism', 'AD')]"
237,tabu,informed,none,5200,0.5023262539040264,5,5,"[('AD', 'APOEAllele'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'AD'), ('ABProtein', 'Hypometabilism')]"
238,tabu,informed,none,5600,0.4651040966913531,5,5,"[('AD', 'APOEAllele'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'ABProtein')]"
239,tabu,informed,none,6000,0.47650851230399793,5,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein'), ('Hypometabilism', 'ABProtein')]"
240,tabu,informed,informed,400,0.051614967315995755,5,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('CognitiveImpair', 'APOEAllele')]"
241,tabu,informed,informed,800,0.4515249615617178,5,5,"[('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'CognitiveImpair')]"
242,tabu,informed,informed,1200,0.47766174566148295,5,5,"[('AD', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein')]"
243,tabu,informed,informed,1600,0.45772615350005147,5,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('CognitiveImpair', 'Hypometabilism')]"
244,tabu,informed,informed,2000,0.5110302579879096,5,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'APOEAllele')]"
245,tabu,informed,informed,2400,0.5085299397746696,5,5,"[('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'AD')]"
246,tabu,informed,informed,2800,0.5019898911998223,6,5,"[('AD', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele')]"
247,tabu,informed,informed,3200,0.4993335531951981,5,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair')]"
248,tabu,informed,informed,3600,0.46629300542348573,5,5,"[('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein')]"
249,tabu,informed,informed,4000,0.5297775883424772,5,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'AD')]"
250,tabu,informed,informed,4400,0.5185744125805616,5,5,"[('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('APOEAllele', 'ABProtein'), ('ABProtein', 'Hypometabilism'), ('Hypometabilism', 'CognitiveImpair')]"
251,tabu,informed,informed,4800,0.47433561657250534,5,5,"[('AD', 'Hypometabilism'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('ABProtein', 'CognitiveImpair'), ('APOEAllele', 'AD')]"
252,tabu,informed,informed,5200,0.5110007614744063,5,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein'), ('CognitiveImpair', 'ABProtein')]"
253,tabu,informed,informed,5600,0.522988538207982,5,5,"[('AD', 'CognitiveImpair'), ('CognitiveImpair', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele')]"
254,tabu,informed,informed,6000,0.5115414481527537,5,5,"[('AD', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair')]"
255,tabu,informed,tree,400,0.37870707461331343,5,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'ABProtein')]"
256,tabu,informed,tree,800,0.45774078795830037,5,5,"[('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'ABProtein'), ('CognitiveImpair', 'AD')]"
257,tabu,informed,tree,1200,0.46906149480625053,5,5,"[('AD', 'Hypometabilism'), ('Hypometabilism', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('APOEAllele', 'CognitiveImpair')]"
258,tabu,informed,tree,1600,0.44893192351146166,5,5,"[('AD', 'APOEAllele'), ('APOEAllele', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('ABProtein', 'APOEAllele')]"
259,tabu,informed,tree,2000,0.4801728553275771,5,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('ABProtein', 'CognitiveImpair')]"
260,tabu,informed,tree,2400,0.4921247376582243,5,5,"[('AD', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism')]"
261,tabu,informed,tree,2800,0.4613231628422767,5,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'ABProtein')]"
262,tabu,informed,tree,3200,0.46801279908241766,5,5,"[('AD', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism')]"
263,tabu,informed,tree,3600,0.4851925571308761,5,5,"[('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'APOEAllele'), ('APOEAllele', 'ABProtein')]"
264,tabu,informed,tree,4000,0.5236849831862701,5,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'APOEAllele')]"
265,tabu,informed,tree,4400,0.5508803227499073,5,5,"[('AD', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('ABProtein', 'AD'), ('ABProtein', 'CognitiveImpair')]"
266,tabu,informed,tree,4800,0.44772724364315963,6,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele')]"
267,tabu,informed,tree,5200,0.5521435305509544,5,5,"[('AD', 'ABProtein'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'APOEAllele')]"
268,tabu,informed,tree,5600,0.4978182672471369,5,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'APOEAllele')]"
269,tabu,informed,tree,6000,0.4863397950729581,5,5,"[('AD', 'APOEAllele'), ('APOEAllele', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair')]"
270,tabu,informed,tan,400,0.5966465403366067,5,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('ABProtein', 'Hypometabilism')]"
271,tabu,informed,tan,800,0.4275751391731603,5,5,"[('AD', 'APOEAllele'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'AD'), ('ABProtein', 'Hypometabilism')]"
272,tabu,informed,tan,1200,0.45997381276919136,5,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele')]"
273,tabu,informed,tan,1600,0.43889234493678264,5,5,"[('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism')]"
274,tabu,informed,tan,2000,0.4736879948237048,5,5,"[('Hypometabilism', 'ABProtein'), ('ABProtein', 'APOEAllele'), ('ABProtein', 'CognitiveImpair'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'APOEAllele')]"
275,tabu,informed,tan,2400,0.49026392996592466,6,5,"[('Hypometabilism', 'ABProtein'), ('ABProtein', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'CognitiveImpair'), ('CognitiveImpair', 'AD')]"
276,tabu,informed,tan,2800,0.4996905326900182,5,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('CognitiveImpair', 'APOEAllele')]"
277,tabu,informed,tan,3200,0.47479563398285407,5,5,"[('AD', 'Hypometabilism'), ('AD', 'APOEAllele'), ('APOEAllele', 'CognitiveImpair'), ('ABProtein', 'AD'), ('ABProtein', 'APOEAllele')]"
278,tabu,informed,tan,3600,0.5233174411922302,5,5,"[('AD', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('APOEAllele', 'ABProtein')]"
279,tabu,informed,tan,4000,0.5047853114475863,5,5,"[('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'AD'), ('CognitiveImpair', 'APOEAllele'), ('CognitiveImpair', 'ABProtein')]"
280,tabu,informed,tan,4400,0.5008683776689192,6,5,"[('AD', 'Hypometabilism'), ('APOEAllele', 'AD'), ('ABProtein', 'CognitiveImpair'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele')]"
281,tabu,informed,tan,4800,0.47763775059158586,6,5,"[('AD', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('APOEAllele', 'AD'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele')]"
282,tabu,informed,tan,5200,0.501634510631897,5,5,"[('APOEAllele', 'AD'), ('ABProtein', 'AD'), ('ABProtein', 'CognitiveImpair'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele')]"
283,tabu,informed,tan,5600,0.5120631069004739,5,5,"[('AD', 'Hypometabilism'), ('AD', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('ABProtein', 'APOEAllele'), ('APOEAllele', 'Hypometabilism')]"
284,tabu,informed,tan,6000,0.4989934257397659,5,5,"[('AD', 'CognitiveImpair'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'Hypometabilism')]"
285,tabu,informed,random,400,0.5314311667346922,5,5,"[('AD', 'APOEAllele'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair'), ('CognitiveImpair', 'AD')]"
286,tabu,informed,random,800,0.48583168910442537,5,5,"[('AD', 'ABProtein'), ('ABProtein', 'APOEAllele'), ('Hypometabilism', 'APOEAllele'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism')]"
287,tabu,informed,random,1200,0.5226986748821273,5,5,"[('APOEAllele', 'AD'), ('APOEAllele', 'ABProtein'), ('ABProtein', 'CognitiveImpair'), ('CognitiveImpair', 'AD'), ('CognitiveImpair', 'Hypometabilism')]"
288,tabu,informed,random,1600,0.479719068415209,6,5,"[('AD', 'ABProtein'), ('Hypometabilism', 'AD'), ('Hypometabilism', 'APOEAllele'), ('APOEAllele', 'AD'), ('CognitiveImpair', 'Hypometabilism'), ('CognitiveImpair', 'ABProtein')]"
289,tabu,informed,random,2000,0.47696299005473936,6,5,"[('AD', 'ABProtein'), ('Hypometabilism', 'APOEAllele'), ('Hypometabilism', 'ABProtein'), ('Hypometabilism', 'CognitiveImpair'), ('APOEAllele', 'CognitiveImpair'), ('CognitiveImpair', 'AD')]"
290,tabu,informed,random,2400,0.4949558599216269,5,5,"[('AD', 'APOEAllele'), ('AD', 'CognitiveImpair'), ('ABProtein', 'AD'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'CognitiveImpair')]"
291,tabu,informed,random,2800,0.526621728716475,5,5,"[('AD', 'ABProtein'), ('Hypometabilism', 'ABProtein'), ('APOEAllele', 'AD'), ('APOEAllele', 'Hypometabilism'), ('CognitiveImpair', 'APOEAllele')]"
292,tabu,informed,random,3200,0.518362963531811,5,5,"[('AD', 'ABProtein'), ('AD', 'CognitiveImpair'), ('ABProtein', 'Hypometabilism'), ('ABProtein', 'APOEAllele'), ('APOEAllele', 'Hypometabilism')]"
